Season,SeasonEndYear,PlayerKeyRaw,PlayerName,PlayoffTeam,Pos,PlayoffGames,PlayoffGamesStarted,PlayoffMinutes,PlayoffPoints,PlayoffRebounds,PlayoffAssists,PlayoffSteals,PlayoffBlocks,PlayoffTurnovers,PlayoffTS_Pct,PlayoffProductionScore,PlayoffEstimatedWinShares,PlayerKey,PlayerSeasonKey,PlayerKey_Fact,PlayerSeasonKey_Fact,Salary,SalaryMillions,ContractTier,PlayerValueTier,PlayoffValueScore,CostPerPlayoffPoint,CostPerPlayoffEstimatedWinShare
2025-26,2026,naz reid,Naz Reid,MIN,C,12,,322.79999999999995,151.2,87.6,25.200000000000003,4.800000000000001,3.5999999999999996,15.600000000000001,0.5824704142011834,303.71999999999997,1.0124,P00725,P00725-2026,P00725,P00725-2026,21551724.0,21.551724,Mid-Tier Rotation Contract,Market Neutral,14.092608090192691,142537.85714285716,21287755.827736072
2025-26,2026,joel embiid,Joel Embiid,PHI,C,7,,233.09999999999997,168.0,51.1,37.800000000000004,2.1,6.3,14.700000000000001,0.5608524957936063,296.52,0.9884,P00481,P00481-2026,P00481,P00481-2026,55224526.0,55.224526,Max / Supermax-Level,High-Cost Low-Return,5.369353464437159,328717.4166666667,55872648.72521247
2025-26,2026,luke kornet,Luke Kornet,SAS,C,22,,286.0,83.6,88.0,15.399999999999999,13.2,15.399999999999999,11.0,0.625,287.09999999999997,0.9569999999999999,P00637,P00637-2026,P00637,P00637-2026,11000000.0,11.0,Low-Cost Rotation Contract,Market Neutral,26.099999999999998,131578.94736842107,11494252.87356322
2025-26,2026,ayo dosunmu,Ayo Dosunmu,MIN,G,10,,292.0,156.0,36.0,41.0,9.0,4.0,15.0,0.6196377502383222,284.7,0.949,P00064,P00064-2026,P00064,P00064-2026,7518519.0,7.518519,Low-Cost Rotation Contract,Market Neutral,37.866500038105904,48195.63461538462,7922570.073761855
2025-26,2026,rui hachimura,Rui Hachimura,LAL,F,10,,386.0,175.0,40.0,17.0,9.0,6.0,9.0,0.6898454746136865,284.5,0.9483333333333334,P00827,P00827-2026,P00827,P00827-2026,18259259.0,18.259259,Mid-Tier Rotation Contract,High-Cost Low-Return,15.581136123870087,104338.62285714285,19254051.66959578
2025-26,2026,jayson tatum,Jayson Tatum,BOS,F,6,,217.79999999999998,139.8,64.19999999999999,40.8,7.199999999999999,0.0,16.799999999999997,0.6089274513903408,282.84,0.9428,P00458,P00458-2026,P00458,P00458-2026,54126450.0,54.12645,Max / Supermax-Level,Insufficient Minutes / Context,5.225541301895838,387170.6008583691,57410320.32244378
2025-26,2026,duncan robinson,Duncan Robinson,DET,F,13,,383.5,153.4,31.2,29.9,16.900000000000002,2.6,13.0,0.6265930331350892,281.19,0.9373,P00272,P00272-2026,P00272,P00272-2026,16834692.0,16.834692,Mid-Tier Rotation Contract,Market Neutral,16.703008287885517,109743.75488917861,17960836.44510829
2025-26,2026,jaylen brown,Jaylen Brown,BOS,G,7,,249.20000000000002,179.9,39.9,23.099999999999998,6.3,7.700000000000001,25.2,0.5514074836937866,279.23,0.9307666666666667,P00447,P00447-2026,P00447,P00447-2026,53142264.0,53.142264,Max / Supermax-Level,Expensive but Worth It,5.254386602723588,295398.91050583654,57095151.66708448
2025-26,2026,rj barrett,RJ Barrett,TOR,F,7,,270.90000000000003,168.70000000000002,49.0,28.0,9.1,2.1,25.2,0.5605694082620024,277.90000000000003,0.9263333333333335,P00794,P00794-2026,P00794,P00794-2026,27705357.0,27.705357,Mid-Tier Rotation Contract,High-Cost Low-Return,10.030551131320923,164228.55364552457,29908625.764663544
2025-26,2026,alperen sengun,Alperen Sengun,HOU,C,6,,232.20000000000002,121.80000000000001,61.199999999999996,28.200000000000003,10.8,7.800000000000001,18.0,0.5183861082737488,275.34000000000003,0.9178000000000001,P00036,P00036-2026,P00036,P00036-2026,33944954.0,33.944954,High-Salary Starter,Expensive but Worth It,8.111367598259228,278694.20361247944,36985131.837001525
2025-26,2026,amen thompson,Amen Thompson,HOU,G,6,,264.0,115.19999999999999,42.0,34.2,12.0,7.199999999999999,15.0,0.5551700208188757,259.5,0.865,P00039,P00039-2026,P00039,P00039-2026,9690600.0,9.6906,Low-Cost Rotation Contract,Bargain Star,26.778527645347037,84119.79166666667,11203005.78034682
2025-26,2026,daniss jenkins,Daniss Jenkins,DET,G,14,,317.8,127.39999999999999,36.4,42.0,5.6000000000000005,5.6000000000000005,9.799999999999999,0.4706247414149773,257.88,0.8596,P00200,P00200-2026,P00200,P00200-2026,3809524.0,3.809524,Minimum / Two-Way / Replacement,Market Neutral,67.69349661532516,29902.072213500785,4431740.344346208
2025-26,2026,kelly oubre jr,Kelly Oubre Jr.,PHI,G,11,,364.1,127.6,63.8,12.100000000000001,5.5,5.5,7.699999999999999,0.5420560747663552,247.60999999999999,0.8253666666666666,P00558,P00558-2026,P00558,P00558-2026,8382150.0,8.38215,Low-Cost Rotation Contract,Market Neutral,29.54015377916167,65690.83072100313,10155668.187876096
2025-26,2026,deandre ayton,Deandre Ayton,LAL,C,10,,285.0,100.0,96.0,9.0,2.0,8.0,13.0,0.5572893446277307,245.7,0.819,P00228,P00228-2026,P00228,P00228-2026,8104000.0,8.104,Low-Cost Rotation Contract,Market Neutral,30.318361303060218,81040.0,9894993.894993896
2025-26,2026,mitchell robinson,Mitchell Robinson,NYK,C,17,,231.2,85.0,88.4,5.1,6.800000000000001,10.2,8.5,0.5744485294117647,241.23,0.8040999999999999,P00699,P00699-2026,P00699,P00699-2026,12954546.0,12.954546,Mid-Tier Rotation Contract,Market Neutral,18.62126237384158,152406.42352941175,16110615.59507524
2025-26,2026,jamal murray,Jamal Murray,DEN,G,6,,238.20000000000002,142.2,30.0,34.2,4.800000000000001,1.7999999999999998,13.200000000000001,0.48470222513089006,236.10000000000002,0.787,P00415,P00415-2026,P00415,P00415-2026,46394100.0,46.3941,Max / Supermax-Level,Expensive but Worth It,5.089009162803029,326259.4936708861,58950571.79161372
2025-26,2026,jalen johnson,Jalen Johnson,ATL,F,6,,214.20000000000002,117.0,46.2,31.200000000000003,4.800000000000001,1.7999999999999998,13.799999999999999,0.5529718693284935,225.24,0.7508,P00406,P00406-2026,P00406,P00406-2026,30000000.0,30.0,High-Salary Starter,Expensive but Worth It,7.508,256410.2564102564,39957378.79595099
2025-26,2026,desmond bane,Desmond Bane,ORL,G,7,,252.70000000000002,126.70000000000002,32.9,13.299999999999999,13.299999999999999,2.1,11.200000000000001,0.533105560791706,221.13000000000002,0.7371000000000001,P00244,P00244-2026,P00244,P00244-2026,36725670.0,36.72567,High-Salary Starter,Expensive but Worth It,6.021129090361048,289863.2202052091,49824542.12454212
2025-26,2026,dean wade,Dean Wade,CLE,F,18,,406.8,79.2,70.2,14.4,12.6,1.8,10.799999999999999,0.5965292841648591,217.43999999999997,0.7247999999999999,P00227,P00227-2026,P00227,P00227-2026,6623456.0,6.623456,Low-Cost Rotation Contract,Market Neutral,32.82878304015305,83629.49494949494,9138322.295805741
2025-26,2026,collin murray boyles,Collin Murray-Boyles,TOR,F,7,,191.1,100.8,44.800000000000004,16.8,9.1,7.700000000000001,13.299999999999999,0.6880733944954129,216.85999999999999,0.7228666666666667,P00169,P00169-2026,P00169,P00169-2026,6332520.0,6.33252,Low-Cost Rotation Contract,Market Neutral,34.245450468375935,62822.619047619046,8760287.74324449
2025-26,2026,jared mccain,Jared McCain,OKC,G,15,,258.0,150.0,28.5,15.0,4.5,0.0,10.5,0.5241090146750524,209.7,0.699,P00429,P00429-2026,P00429,P00429-2026,4221360.0,4.22136,Minimum / Two-Way / Replacement,Market Neutral,49.67593382227528,28142.4,6039141.630901288
2025-26,2026,luke kennard,Luke Kennard,LAL,G,10,,326.0,115.0,35.0,23.0,9.0,1.0,14.0,0.6380381713271194,207.5,0.6916666666666667,P00636,P00636-2026,P00636,P00636-2026,11000000.0,11.0,Low-Cost Rotation Contract,Market Neutral,18.863636363636363,95652.17391304347,15903614.457831325
2025-26,2026,jabari smith jr,Jabari Smith Jr.,HOU,F,6,,252.0,105.0,51.0,10.8,6.0,4.199999999999999,6.0,0.5437484464330102,206.99999999999997,0.69,P00380,P00380-2026,P00380,P00380-2026,12350392.0,12.350392,Low-Cost Rotation Contract,Market Neutral,16.760601606815392,117622.78095238096,17899118.84057971
2025-26,2026,jaylin williams,Jaylin Williams,OKC,F,15,,240.0,73.5,61.49999999999999,22.5,7.5,3.0,6.0,0.5473637176050045,206.54999999999998,0.6884999999999999,P00455,P00455-2026,P00455,P00455-2026,8450794.0,8.450794,Low-Cost Rotation Contract,Market Neutral,24.441490349900846,114976.78911564626,12274210.602759624
2025-26,2026,wendell carter jr,Wendell Carter Jr.,ORL,C,7,,237.29999999999998,77.0,49.0,20.3,4.2,11.9,9.799999999999999,0.6224535989135355,204.75,0.6825,P00968,P00968-2026,P00968,P00968-2026,10850000.0,10.85,Low-Cost Rotation Contract,Market Neutral,18.870967741935484,140909.0909090909,15897435.897435898
2025-26,2026,sam merrill,Sam Merrill,CLE,G,17,,338.29999999999995,132.6,20.4,18.700000000000003,8.5,0.0,8.5,0.623003194888179,202.13,0.6737666666666666,P00837,P00837-2026,P00837,P00837-2026,8482143.0,8.482143,Low-Cost Rotation Contract,Market Neutral,23.830062756546308,63967.895927601814,12589140.157324495
2025-26,2026,tari eason,Tari Eason,HOU,F,6,,195.0,82.80000000000001,40.2,10.2,15.0,4.199999999999999,4.800000000000001,0.5863358259687287,199.14000000000001,0.6638000000000001,P00879,P00879-2026,P00879,P00879-2026,5675766.0,5.675766,Low-Cost Rotation Contract,Market Neutral,35.08601305973502,68547.89855072463,8550415.787887918
2025-26,2026,austin reaves,Austin Reaves,LAL,G,6,,220.79999999999998,120.0,24.0,34.8,0.0,7.199999999999999,27.0,0.544425087108014,195.6,0.652,P00061,P00061-2026,P00061,P00061-2026,13937574.0,13.937574,Mid-Tier Rotation Contract,Market Neutral,14.0340062050971,116146.45,21376647.239263803
2025-26,2026,dennis schroder,Dennis Schroder,CLE,G,17,,270.3,93.5,25.5,40.8,6.800000000000001,3.4000000000000004,23.799999999999997,0.4985496736765772,192.09999999999997,0.6403333333333332,P00233,P00233-2026,P00233,P00233-2026,14104000.0,14.104,Mid-Tier Rotation Contract,Market Neutral,13.620249574588767,150844.91978609626,22026028.110359192
2025-26,2026,payton pritchard,Payton Pritchard,BOS,G,7,,231.0,102.2,25.900000000000002,35.699999999999996,2.8000000000000003,0.0,4.8999999999999995,0.537396937573616,190.32999999999998,0.6344333333333333,P00780,P00780-2026,P00780,P00780-2026,7232143.0,7.232143,Low-Cost Rotation Contract,Bargain Star,26.317234048054633,70764.6086105675,11399374.244732833
2025-26,2026,miles mcbride,Miles McBride,NYK,G,18,,322.2,106.2,23.400000000000002,21.599999999999998,7.2,3.6,10.799999999999999,0.5020422055820285,188.28,0.6276,P00697,P00697-2026,P00697,P00697-2026,4333333.0,4.333333,Minimum / Two-Way / Replacement,Market Neutral,43.44923411147955,40803.51224105461,6904609.623964308
2025-26,2026,jalen suggs,Jalen Suggs,ORL,G,7,,247.79999999999998,77.7,28.0,28.699999999999996,13.299999999999999,4.2,21.0,0.417921686746988,185.85000000000002,0.6195,P00411,P00411-2026,P00411,P00411-2026,35000000.0,35.0,High-Salary Starter,High-Cost Low-Return,5.3100000000000005,450450.4504504504,56497175.141242936
2025-26,2026,luguentz dort,Luguentz Dort,OKC,G,15,,334.5,82.5,40.5,19.5,7.5,1.5,7.5,0.48828125,179.85,0.5995,P00632,P00632-2026,P00632,P00632-2026,18222222.0,18.222222,Mid-Tier Rotation Contract,High-Cost Low-Return,9.869817193534356,220875.41818181818,30395699.74979149
2025-26,2026,deni avdija,Deni Avdija,POR,F,5,,174.0,111.0,30.0,23.0,2.0,3.0,17.0,0.5624239967571949,179.5,0.5983333333333334,P00232,P00232-2026,P00232,P00232-2026,14375000.0,14.375,Mid-Tier Rotation Contract,Expensive but Worth It,12.486956521739131,129504.50450450451,24025069.637883008
2025-26,2026,jrue holiday,Jrue Holiday,POR,G,5,,192.0,82.0,27.0,36.0,7.0,2.0,16.0,0.5064229249011858,179.4,0.598,P00519,P00519-2026,P00519,P00519-2026,32400000.0,32.4,High-Salary Starter,High-Cost Low-Return,5.537037037037037,395121.9512195122,54180602.00668897
2025-26,2026,derrick white,Derrick White,BOS,G,7,,251.29999999999998,77.7,23.099999999999998,21.7,6.3,9.799999999999999,11.200000000000001,0.4462849790929559,175.07000000000002,0.5835666666666668,P00243,P00243-2026,P00243,P00243-2026,28100001.0,28.100001,High-Salary Starter,Expensive but Worth It,6.230248888603243,361647.3745173745,48152169.4179471
2025-26,2026,cj mccollum,CJ McCollum,ATL,G,6,,192.0,115.19999999999999,18.0,12.0,6.0,7.199999999999999,21.0,0.5257393209200437,173.39999999999998,0.578,P00112,P00112-2026,P00112,P00112-2026,30666666.0,30.666666,High-Salary Starter,Expensive but Worth It,5.654347949007564,266203.6979166667,53056515.57093426
2025-26,2026,onyeka okongwu,Onyeka Okongwu,ATL,F,6,,199.20000000000002,75.0,40.2,13.799999999999999,7.199999999999999,4.800000000000001,7.199999999999999,0.7038288288288288,172.74,0.5758,P00755,P00755-2026,P00755,P00755-2026,15000000.0,15.0,Mid-Tier Rotation Contract,Expensive but Worth It,11.516,200000.0,26050712.05279611
2025-26,2026,caris levert,Caris LeVert,DET,G,13,,215.8,76.7,28.6,15.6,7.8,6.5,7.8,0.5511958146487295,169.52,0.5650666666666667,P00126,P00126-2026,P00126,P00126-2026,14104000.0,14.104,Mid-Tier Rotation Contract,Market Neutral,12.019285309132162,183885.26727509778,24959886.739027843
2025-26,2026,quentin grimes,Quentin Grimes,PHI,G,11,,243.10000000000002,73.7,29.700000000000003,25.299999999999997,3.3,5.5,5.5,0.5620805369127517,168.19,0.5606333333333333,P00788,P00788-2026,P00788,P00788-2026,8741209.0,8.741209,Low-Cost Rotation Contract,Market Neutral,19.241045489245252,118605.27815468113,15591668.351269398
2025-26,2026,jaylon tyson,Jaylon Tyson,CLE,G,17,,215.89999999999998,69.69999999999999,47.599999999999994,22.1,3.4000000000000004,1.7000000000000002,10.2,0.4559608540925267,165.06999999999996,0.5502333333333332,P00456,P00456-2026,P00456,P00456-2026,3492480.0,3.49248,Minimum / Two-Way / Replacement,Efficient Role Player,47.26440809968846,50107.31707317074,6347270.854788879
2025-26,2026,reed sheppard,Reed Sheppard,HOU,G,6,,192.0,73.19999999999999,6.0,28.200000000000003,13.200000000000001,4.800000000000001,12.0,0.4064498933901919,164.7,0.5489999999999999,P00804,P00804-2026,P00804,P00804-2026,10603560.0,10.60356,Low-Cost Rotation Contract,Market Neutral,15.532519267114063,144857.37704918036,19314316.939890712
2025-26,2026,landry shamet,Landry Shamet,NYK,G,18,,297.0,109.8,19.8,14.4,3.6,1.8,7.2,0.6601731601731602,164.16000000000003,0.5472000000000001,P00613,P00613-2026,P00613,P00613-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Market Neutral,71.48972640024667,20913.242258652095,4196407.163742689
2025-26,2026,ja kobe walter,Ja'Kobe Walter,TOR,G,7,,224.0,77.7,21.7,9.799999999999999,14.0,2.1,4.2,0.5363355237727097,162.54000000000002,0.5418000000000001,P00376,P00376-2026,P00376,P00376-2026,3638160.0,3.63816,Minimum / Two-Way / Replacement,Market Neutral,44.67642984365724,46823.16602316602,6714950.166112956
2025-26,2026,dyson daniels,Dyson Daniels,ATL,G,6,,166.2,43.8,37.2,30.0,10.8,1.7999999999999998,10.8,0.5041436464088398,160.44,0.5347999999999999,P00279,P00279-2026,P00279,P00279-2026,7707709.0,7.707709,Low-Cost Rotation Contract,Bargain Star,20.815523782747896,175975.0913242009,14412320.493642485
2025-26,2026,jose alvarado,Jose Alvarado,NYK,G,17,,159.8,74.80000000000001,23.799999999999997,20.4,10.2,1.7000000000000002,10.2,0.5826271186440678,159.46,0.5315333333333334,P00508,P00508-2026,P00508,P00508-2026,4500000.0,4.5,Minimum / Two-Way / Replacement,Market Neutral,35.43555555555556,60160.42780748662,8466072.996362723
2025-26,2026,neemias queta,Neemias Queta,BOS,C,7,,151.9,65.10000000000001,60.199999999999996,4.2,0.7000000000000001,6.3,6.3,0.7637976346911958,158.34,0.5278,P00726,P00726-2026,P00726,P00726-2026,2349578.0,2.349578,Minimum / Two-Way / Replacement,Efficient Role Player,67.39082507582212,36091.82795698924,4451644.562334217
2025-26,2026,anthony black,Anthony Black,ORL,G,7,,196.0,60.199999999999996,21.7,9.799999999999999,14.700000000000001,4.8999999999999995,4.8999999999999995,0.4767184035476718,154.83999999999997,0.5161333333333332,P00048,P00048-2026,P00048,P00048-2026,7970280.0,7.97028,Low-Cost Rotation Contract,Market Neutral,19.427171943771107,132396.6777408638,15442288.814259885
2025-26,2026,terrence shannon jr,Terrence Shannon Jr.,MIN,G,9,,203.4,106.2,23.400000000000002,11.700000000000001,3.6,0.0,8.1,0.5091473938557128,154.53000000000003,0.5151000000000001,P00887,P00887-2026,P00887,P00887-2026,2674080.0,2.67408,Minimum / Two-Way / Replacement,Market Neutral,57.788099084544974,25179.66101694915,5191380.314502037
2025-26,2026,jamal shead,Jamal Shead,TOR,G,7,,224.0,63.0,14.0,35.0,9.799999999999999,0.7000000000000001,14.0,0.464108910891089,149.8,0.49933333333333335,P00416,P00416-2026,P00416,P00416-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Efficient Role Player,76.60926767574745,31037.73015873016,3915975.3004005337
2025-26,2026,jalen green,Jalen Green,PHO,G,4,,151.2,87.2,21.2,14.0,8.0,1.2,13.2,0.4739130434782609,148.04,0.49346666666666666,P00404,P00404-2026,P00404,P00404-2026,33548499.0,33.548499,High-Salary Starter,High-Cost Low-Return,4.412716050276944,384730.49311926606,67985339.77303432
2025-26,2026,cameron johnson,Cameron Johnson,DEN,F,6,,186.0,85.19999999999999,19.200000000000003,13.799999999999999,6.0,1.7999999999999998,6.0,0.6156781130766561,146.34,0.4878,P00123,P00123-2026,P00123,P00123-2026,21057065.0,21.057065,Mid-Tier Rotation Contract,High-Cost Low-Return,6.949686482897782,247148.65023474183,43167414.92414924
2025-26,2026,franz wagner,Franz Wagner,ORL,F,4,,122.0,67.2,22.0,14.0,11.2,1.2,6.0,0.5259203606311044,145.79999999999998,0.48599999999999993,P00304,P00304-2026,P00304,P00304-2026,38661750.0,38.66175,High-Salary Starter,High-Cost Low-Return,3.7711691788395503,575323.6607142857,79550925.92592594
2025-26,2026,jakob poeltl,Jakob Poeltl,TOR,C,7,,133.70000000000002,49.0,42.0,9.799999999999999,6.3,6.3,6.3,0.6628787878787877,145.6,0.48533333333333334,P00400,P00400-2026,P00400,P00400-2026,19500000.0,19.5,Mid-Tier Rotation Contract,High-Cost Low-Return,7.466666666666667,397959.1836734694,40178571.428571425
2025-26,2026,dillon brooks,Dillon Brooks,PHO,F,4,,149.2,104.0,24.0,7.2,1.2,1.2,6.0,0.5747126436781609,144.8,0.4826666666666667,P00255,P00255-2026,P00255,P00255-2026,22124110.0,22.12411,Mid-Tier Rotation Contract,High-Cost Low-Return,6.544896043275865,212731.82692307694,45837244.47513812
2025-26,2026,mike conley,Mike Conley,MIN,G,12,,168.0,52.800000000000004,15.600000000000001,32.400000000000006,8.399999999999999,0.0,4.800000000000001,0.6690997566909975,140.52,0.46840000000000004,P00693,P00693-2026,P00693,P00693-2026,725834.0,0.725834,Minimum / Two-Way / Replacement,Efficient Role Player,193.59798521425012,13746.85606060606,1549602.9035012808
2025-26,2026,jordan clarkson,Jordan Clarkson,NYK,G,17,,188.7,86.69999999999999,30.6,10.2,3.4000000000000004,1.7000000000000002,15.3,0.5444064901793337,138.71999999999997,0.4623999999999999,P00497,P00497-2026,P00497,P00497-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,60.41090915108562,26485.282583621687,4965990.484429067
2025-26,2026,isaiah stewart,Isaiah Stewart,DET,F,14,,165.20000000000002,56.0,33.6,2.8000000000000003,1.4000000000000001,14.0,8.4,0.6830601092896175,138.32,0.4610666666666666,P00365,P00365-2026,P00365,P00365-2026,15000000.0,15.0,Mid-Tier Rotation Contract,High-Cost Low-Return,9.221333333333332,267857.14285714284,32533256.217466746
2025-26,2026,robert williams iii,Robert Williams III,POR,C,5,,108.0,48.0,37.0,13.0,3.0,6.0,2.0,0.6607929515418502,136.9,0.45633333333333337,P00815,P00815-2026,P00815,P00815-2026,13285713.0,13.285713,Mid-Tier Rotation Contract,Market Neutral,10.304302072459341,276785.6875,29114053.323593862
2025-26,2026,carter bryant,Carter Bryant,SAS,F,21,,180.6,58.8,35.699999999999996,14.7,2.1,6.3,12.6,0.6272401433691756,136.29,0.4543,P00130,P00130-2026,P00130,P00130-2026,4900320.0,4.90032,Low-Cost Rotation Contract,Market Neutral,27.81246938975414,83338.77551020408,10786528.725511776
2025-26,2026,paul reed,Paul Reed,DET,F,9,,86.39999999999999,66.60000000000001,36.0,5.3999999999999995,0.9,6.3,7.2,0.7018209408194234,132.3,0.44100000000000006,P00778,P00778-2026,P00778,P00778-2026,5335894.0,5.335894,Low-Cost Rotation Contract,Market Neutral,24.794345614811693,80118.52852852852,12099532.879818592
2025-26,2026,nickeil alexander walker,Nickeil Alexander-Walker,ATL,G,6,,213.0,82.19999999999999,13.799999999999999,16.200000000000003,3.0,4.800000000000001,16.799999999999997,0.5310077519379843,129.66000000000003,0.4322000000000001,P00732,P00732-2026,P00732,P00732-2026,15161800.0,15.1618,Mid-Tier Rotation Contract,Expensive but Worth It,8.551755068659396,184450.12165450124,35080518.27857473
2025-26,2026,jaxson hayes,Jaxson Hayes,LAL,C,10,,163.0,57.0,32.0,7.0,3.0,8.0,10.0,0.7146439317953861,128.9,0.4296666666666667,P00444,P00444-2026,P00444,P00444-2026,3449324.0,3.449324,Minimum / Two-Way / Replacement,Market Neutral,37.36964112388399,60514.45614035088,8027906.904577191
2025-26,2026,jalen williams,Jalen Williams,OKC,G,5,,107.0,72.0,16.0,14.0,5.0,2.0,6.0,0.5874673629242819,127.19999999999999,0.424,P00412,P00412-2026,P00412,P00412-2026,6580997.0,6.580997,Low-Cost Rotation Contract,Market Neutral,19.328378359692305,91402.73611111111,15521219.339622643
2025-26,2026,jonathan kuminga,Jonathan Kuminga,ATL,F,6,,156.0,82.19999999999999,19.799999999999997,6.0,3.0,3.0,6.0,0.576017490750084,126.95999999999998,0.4231999999999999,P00494,P00494-2026,P00494,P00494-2026,22500000.0,22.5,Mid-Tier Rotation Contract,High-Cost Low-Return,5.642666666666666,273722.6277372263,53166351.6068053
2025-26,2026,devin booker,Devin Booker,PHO,G,4,,153.2,85.2,17.2,19.2,1.2,1.2,16.0,0.5640889830508474,125.83999999999997,0.4194666666666666,P00245,P00245-2026,P00245,P00245-2026,53142264.0,53.142264,Max / Supermax-Level,Expensive but Worth It,2.36798341899773,623735.4929577465,126690076.28734903
2025-26,2026,isaiah joe,Isaiah Joe,OKC,G,13,,143.0,62.4,18.2,14.3,6.5,1.3,5.2,0.5655042412818095,123.89,0.41296666666666665,P00360,P00360-2026,P00360,P00360-2026,12362338.0,12.362338,Low-Cost Rotation Contract,Market Neutral,10.02156711780571,198114.39102564103,29935437.88844943
2025-26,2026,andre drummond,Andre Drummond,PHI,C,11,,141.9,42.9,47.3,6.6,4.4,2.2,8.8,0.7812499999999999,120.56000000000002,0.4018666666666667,P00042,P00042-2026,P00042,P00042-2026,5000000.0,5.0,Low-Cost Rotation Contract,Market Neutral,24.112000000000002,116550.11655011655,12441937.624419374
2025-26,2026,christian braun,Christian Braun,DEN,G,6,,187.2,49.800000000000004,21.0,10.2,6.0,4.800000000000001,4.199999999999999,0.5602051835853132,118.5,0.395,P00155,P00155-2026,P00155,P00155-2026,4921797.0,4.921797,Low-Cost Rotation Contract,Market Neutral,24.07657203253202,98831.26506024096,12460245.569620254
2025-26,2026,tim hardaway jr,Tim Hardaway Jr.,DEN,G,6,,139.8,64.80000000000001,19.799999999999997,4.800000000000001,4.199999999999999,1.7999999999999998,4.199999999999999,0.5831533477321815,109.56,0.3652,P00897,P00897-2026,P00897,P00897-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,47.71207617209445,35436.32716049382,6287716.319824753
2025-26,2026,donovan clingan,Donovan Clingan,POR,C,5,,107.0,35.0,39.0,11.0,1.0,3.0,3.0,0.36641541038525965,107.3,0.35766666666666663,P00259,P00259-2026,P00259,P00259-2026,7178400.0,7.1784,Low-Cost Rotation Contract,Bargain Star,14.947620639696868,205097.14285714287,20070083.87698043
2025-26,2026,brandon ingram,Brandon Ingram,TOR,F,5,,148.0,60.0,16.0,11.0,3.0,4.0,10.0,0.4403992953611274,106.7,0.3556666666666667,P00093,P00093-2026,P00093,P00093-2026,38095238.0,38.095238,High-Salary Starter,Expensive but Worth It,2.8008750070021873,634920.6333333333,107109385.19212745
2025-26,2026,sandro mamukelashvili,Sandro Mamukelashvili,TOR,F,7,,104.3,35.0,35.0,7.0,4.8999999999999995,2.8000000000000003,4.2,0.4595588235294118,106.4,0.3546666666666667,P00838,P00838-2026,P00838,P00838-2026,2461463.0,2.461463,Minimum / Two-Way / Replacement,Efficient Role Player,43.226325157030594,70327.5142857143,6940215.22556391
2025-26,2026,collin gillespie,Collin Gillespie,PHO,G,4,,114.0,42.0,20.0,15.2,5.2,1.2,4.0,0.5749014454664915,104.0,0.3466666666666667,P00168,P00168-2026,P00168,P00168-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,45.290762339337554,54673.19047619047,6623867.307692307
2025-26,2026,donte divincenzo,Donte DiVincenzo,MIN,G,4,,96.0,43.2,15.2,16.0,7.2,0.0,4.0,0.656934306569343,103.03999999999999,0.34346666666666664,P00262,P00262-2026,P00262,P00262-2026,11990000.0,11.99,Low-Cost Rotation Contract,Market Neutral,8.593828190158465,277546.2962962963,34908773.29192547
2025-26,2026,sam hauser,Sam Hauser,BOS,F,7,,163.79999999999998,53.9,30.099999999999998,6.3,0.7000000000000001,0.7000000000000001,2.1,0.5833333333333334,101.57,0.3385666666666666,P00836,P00836-2026,P00836,P00836-2026,10044643.0,10.044643,Low-Cost Rotation Contract,Market Neutral,10.11185763396469,186357.012987013,29668139.214334946
2025-26,2026,scoot henderson,Scoot Henderson,POR,G,5,,145.0,75.0,8.0,6.0,4.0,1.0,9.0,0.5998080614203455,99.6,0.33199999999999996,P00841,P00841-2026,P00841,P00841-2026,10748040.0,10.74804,Low-Cost Rotation Contract,Market Neutral,9.266805854834928,143307.2,32373614.45783133
2025-26,2026,toumani camara,Toumani Camara,POR,F,5,,165.0,35.0,27.0,6.0,7.0,3.0,7.0,0.43061023622047245,99.4,0.33133333333333337,P00908,P00908-2026,P00908,P00908-2026,2221677.0,2.221677,Minimum / Two-Way / Replacement,Efficient Role Player,44.740977198755715,63476.485714285714,6705262.575452715
2025-26,2026,oso ighodaro,Oso Ighodaro,PHO,F,4,,129.2,30.0,28.0,16.0,2.0,3.2,7.2,0.5630630630630631,95.99999999999999,0.31999999999999995,P00759,P00759-2026,P00759,P00759-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Efficient Role Player,49.095391834924925,65179.23333333333,6110553.125000001
2025-26,2026,bruce brown,Bruce Brown,DEN,G,6,,115.80000000000001,37.8,16.200000000000003,10.2,10.2,0.0,9.0,0.4952830188679244,94.13999999999999,0.31379999999999997,P00103,P00103-2026,P00103,P00103-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,40.99684967908882,60747.989417989425,7317635.436583812
